league,year,injury_type,injury_category,games_missed
NHL,,upper body,Upper Body,8.0
NHL,,back,Upper Body,82.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,3.0
NHL,,lower body,Lower Body,11.0
NHL,,lower body,Lower Body,3.0
NHL,,undisclosed,Unknown,3.0
NHL,,undisclosed,Unknown,3.0
NHL,,appendectomy,Other,4.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,2.0
NHL,,concussion,Head,11.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,1.0
NHL,,upper body,Upper Body,8.0
NHL,,bicep,Other,9.0
NHL,,upper body,Upper Body,4.0
NHL,,concussion,Head,5.0
NHL,,concussion,Head,11.0
NHL,,illness,Illness,3.0
NHL,,lower body,Lower Body,4.0
NHL,,lower body,Lower Body,6.0
NHL,,upper body,Upper Body,4.0
NHL,,lower body,Lower Body,3.0
NHL,,knee,Lower Body,18.0
NHL,,undisclosed,Unknown,3.0
NHL,,lower body,Lower Body,16.0
NHL,,illness,Illness,2.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,5.0
NHL,,concussion,Head,3.0
NHL,,lower body,Lower Body,4.0
NHL,,upper body,Upper Body,1.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,20.0
NHL,,heart,Other,1.0
NHL,,illness,Illness,1.0
NHL,,illness,Illness,3.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,6.0
NHL,,concussion,Head,4.0
NHL,,illness,Illness,2.0
NHL,,upper body,Upper Body,7.0
NHL,,lower body,Lower Body,5.0
NHL,,undisclosed,Unknown,2.0
NHL,,lower body,Lower Body,12.0
NHL,,groin,Lower Body,82.0
NHL,,hand,Upper Body,4.0
NHL,,upper body,Upper Body,4.0
NHL,,upper body,Upper Body,1.0
NHL,,upper body,Upper Body,4.0
NHL,,upper body,Upper Body,5.0
NHL,,undisclosed,Unknown,5.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,12.0
NHL,,upper body,Upper Body,5.0
NHL,,upper body,Upper Body,6.0
NHL,,upper body,Upper Body,9.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,2.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,3.0
NHL,,lower body,Lower Body,3.0
NHL,,lower body,Lower Body,8.0
NHL,,upper body,Upper Body,5.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,3.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,4.0
NHL,,upper body,Upper Body,11.0
NHL,,ankle,Lower Body,4.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,1.0
NHL,,shoulder,Upper Body,8.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,27.0
NHL,,lower body,Lower Body,4.0
NHL,,upper body,Upper Body,2.0
NHL,,upper body,Upper Body,4.0
NHL,,upper body,Upper Body,9.0
NHL,,back,Upper Body,40.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,4.0
NHL,,lower body,Lower Body,8.0
NHL,,upper body,Upper Body,4.0
NHL,,upper body,Upper Body,1.0
NHL,,cheek,Other,20.0
NHL,,upper body,Upper Body,3.0
NHL,,illness,Illness,1.0
NHL,,pelvis,Lower Body,40.0
NHL,,hernia,Other,22.0
NHL,,lower body,Lower Body,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,3.0
NHL,,illness,Illness,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,1.0
NHL,,upper body,Upper Body,19.0
NHL,,hand,Upper Body,2.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,5.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,5.0
NHL,,illness,Illness,1.0
NHL,,undisclosed,Unknown,2.0
NHL,,illness,Illness,4.0
NHL,,lower body,Lower Body,2.0
NHL,,groin,Lower Body,5.0
NHL,,leg,Lower Body,7.0
NHL,,lower body,Lower Body,5.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,6.0
NHL,,upper body,Upper Body,4.0
NHL,,illness,Illness,1.0
NHL,,knee,Lower Body,7.0
NHL,,illness,Illness,1.0
NHL,,illness,Illness,5.0
NHL,,upper body,Upper Body,4.0
NHL,,upper body,Upper Body,5.0
NHL,,ankle,Lower Body,12.0
NHL,,lower body,Lower Body,2.0
NHL,,illness,Illness,1.0
NHL,,knee,Lower Body,12.0
NHL,,upper body,Upper Body,2.0
NHL,,lower body,Lower Body,3.0
NHL,,ankle,Lower Body,82.0
NHL,,lower body,Lower Body,49.0
NHL,,illness,Illness,1.0
NHL,,knee,Lower Body,17.0
NHL,,upper body,Upper Body,3.0
NHL,,lower body,Lower Body,3.0
NHL,,head,Head,1.0
NHL,,undisclosed,Unknown,4.0
NHL,,upper body,Upper Body,1.0
NHL,,lower body,Lower Body,1.0
NHL,,upper body,Upper Body,1.0
NHL,,upper body,Upper Body,4.0
NHL,,upper body,Upper Body,1.0
NHL,,illness,Illness,1.0
NHL,,undisclosed,Unknown,2.0
NHL,,upper body,Upper Body,1.0
NHL,,undisclosed,Unknown,6.0
NHL,,lower body,Lower Body,4.0
NHL,,lower body,Lower Body,2.0
NHL,,undisclosed,Unknown,4.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,27.0
NHL,,lower body,Lower Body,8.0
NHL,,shoulder,Upper Body,14.0
NHL,,upper body,Upper Body,11.0
NHL,,lower body,Lower Body,8.0
NHL,,illness,Illness,4.0
NHL,,groin,Lower Body,60.0
NHL,,lower body,Lower Body,12.0
NHL,,upper body,Upper Body,7.0
NHL,,upper body,Upper Body,2.0
NHL,,undisclosed,Unknown,2.0
NHL,,lower body,Lower Body,1.0
NHL,,upper body,Upper Body,6.0
NHL,,upper body,Upper Body,9.0
NHL,,lower body,Lower Body,7.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,10.0
NHL,,undisclosed,Unknown,27.0
NHL,,upper body,Upper Body,3.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,6.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,4.0
NHL,,knee,Lower Body,17.0
NHL,,knee,Lower Body,63.0
NHL,,upper body,Upper Body,3.0
NHL,,upper body,Upper Body,5.0
NHL,,upper body,Upper Body,7.0
NHL,,lower body,Lower Body,1.0
NHL,,upper body,Upper Body,6.0
NHL,,upper body,Upper Body,2.0
NHL,,knee,Lower Body,24.0
NHL,,lower body,Lower Body,7.0
NHL,,upper body,Upper Body,4.0
NHL,,upper body,Upper Body,8.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,7.0
NHL,,lower body,Lower Body,12.0
NHL,,illness,Illness,1.0
NHL,,illness,Illness,1.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,14.0
NHL,,lower body,Lower Body,9.0
NHL,,lower body,Lower Body,35.0
NHL,,shoulder,Upper Body,52.0
NHL,,upper body,Upper Body,20.0
NHL,,lower body,Lower Body,2.0
NHL,,back,Upper Body,42.0
NHL,,facial,Head,5.0
NHL,,upper body,Upper Body,5.0
NHL,,ankle,Lower Body,62.0
NHL,,upper body,Upper Body,22.0
NHL,,shoulder,Upper Body,7.0
NHL,,upper body,Upper Body,7.0
NHL,,concussion,Head,16.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,6.0
NHL,,cancer,Other,14.0
NHL,,leg,Lower Body,11.0
NHL,,undisclosed,Unknown,6.0
NHL,,upper body,Upper Body,12.0
NHL,,undisclosed,Unknown,2.0
NHL,,undisclosed,Unknown,4.0
NHL,,upper body,Upper Body,1.0
NHL,,illness,Illness,3.0
NHL,,knee,Lower Body,17.0
NHL,,orbital bone,Head,2.0
NHL,,lower body,Lower Body,21.0
NHL,,oblique,Upper Body,6.0
NHL,,undisclosed,Unknown,4.0
NHL,,hernia,Other,27.0
NHL,,undisclosed,Unknown,6.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,7.0
NHL,,back,Upper Body,2.0
NHL,,illness,Illness,3.0
NHL,,knee,Lower Body,24.0
NHL,,lower body,Lower Body,15.0
NHL,,illness,Illness,1.0
NHL,,illness,Illness,2.0
NHL,,upper body,Upper Body,10.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,4.0
NHL,,shoulder,Upper Body,8.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,20.0
NHL,,undisclosed,Unknown,8.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,9.0
NHL,,illness,Illness,1.0
NHL,,illness,Illness,2.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,20.0
NHL,,undisclosed,Unknown,3.0
NHL,,upper body,Upper Body,11.0
NHL,,lower body,Lower Body,15.0
NHL,,lower body,Lower Body,14.0
NHL,,illness,Illness,3.0
NHL,,lower body,Lower Body,3.0
NHL,,undisclosed,Unknown,8.0
NHL,,upper body,Upper Body,16.0
NHL,,illness,Illness,2.0
NHL,,lower body,Lower Body,4.0
NHL,,undisclosed,Unknown,2.0
NHL,,upper body,Upper Body,3.0
NHL,,arm,Upper Body,14.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,7.0
NHL,,undisclosed,Unknown,5.0
NHL,,upper body,Upper Body,7.0
NHL,,hip,Lower Body,82.0
NHL,,hip,Lower Body,82.0
NHL,,illness,Illness,4.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,70.0
NHL,,back,Upper Body,82.0
NHL,,leg,Lower Body,16.0
NHL,,foot,Lower Body,6.0
NHL,,illness,Illness,1.0
NHL,,illness,Illness,2.0
NHL,,upper body,Upper Body,5.0
NHL,,lower body,Lower Body,10.0
NHL,,upper body,Upper Body,3.0
NHL,,upper body,Upper Body,7.0
NHL,,lower body,Lower Body,11.0
NHL,,upper body,Upper Body,8.0
NHL,,foot,Lower Body,2.0
NHL,,lower body,Lower Body,9.0
NHL,,concussion,Head,4.0
NHL,,lower body,Lower Body,4.0
NHL,,concussion,Head,3.0
NHL,,concussion,Head,10.0
NHL,,upper body,Upper Body,8.0
NHL,,lower body,Lower Body,4.0
NHL,,upper body,Upper Body,11.0
NHL,,lower body,Lower Body,12.0
NHL,,ankle,Lower Body,18.0
NHL,,illness,Illness,1.0
NHL,,larynx,Other,5.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,12.0
NHL,,foot,Lower Body,21.0
NHL,,undisclosed,Unknown,1.0
NHL,,knee,Lower Body,4.0
NHL,,lower body,Lower Body,2.0
NHL,,undisclosed,Unknown,8.0
NHL,,neck,Upper Body,15.0
NHL,,undisclosed,Unknown,5.0
NHL,,undisclosed,Unknown,6.0
NHL,,undisclosed,Unknown,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,lower body,Lower Body,6.0
NHL,,knee,Lower Body,1.0
NHL,,head,Head,5.0
NHL,,oblique,Upper Body,1.0
NHL,,lower body,Lower Body,1.0
NHL,,knee,Lower Body,7.0
NHL,,knee,Lower Body,10.0
NHL,,shoulder,Upper Body,18.0
NHL,,undisclosed,Unknown,2.0
NHL,,wrist,Upper Body,7.0
NHL,,hip,Lower Body,1.0
NHL,,undisclosed,Unknown,15.0
NHL,,lower body,Lower Body,1.0
NHL,,undisclosed,Unknown,3.0
NHL,,undisclosed,Unknown,6.0
NHL,,lower body,Lower Body,2.0
NHL,,undisclosed,Unknown,1.0
NHL,,lower body,Lower Body,2.0
NHL,,undisclosed,Unknown,2.0
NHL,,upper body,Upper Body,1.0
NHL,,undisclosed,Unknown,6.0
NHL,,undisclosed,Unknown,1.0
NHL,,knee,Lower Body,5.0
NHL,,upper body,Upper Body,3.0
NHL,,lower body,Lower Body,2.0
NHL,,knee,Lower Body,5.0
NHL,,shoulder,Upper Body,5.0
NHL,,lower body,Lower Body,4.0
NHL,,upper body,Upper Body,4.0
NHL,,undisclosed,Unknown,2.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,6.0
NHL,,lower body,Lower Body,7.0
NHL,,ankle,Lower Body,7.0
NHL,,lower body,Lower Body,3.0
NHL,,lower body,Lower Body,5.0
NHL,,upper body,Upper Body,1.0
NHL,,undisclosed,Unknown,2.0
NHL,,knee,Lower Body,13.0
NHL,,upper body,Upper Body,5.0
NHL,,undisclosed,Unknown,3.0
NHL,,lower body,Lower Body,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,illness,Illness,1.0
NHL,,hip,Lower Body,11.0
NHL,,hip,Lower Body,10.0
NHL,,upper body,Upper Body,10.0
NHL,,back,Upper Body,10.0
NHL,,foot,Lower Body,4.0
NHL,,knee,Lower Body,10.0
NHL,,foot,Lower Body,5.0
NHL,,concussion,Head,1.0
NHL,,undisclosed,Unknown,2.0
NHL,,upper body,Upper Body,4.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,1.0
NHL,,undisclosed,Unknown,4.0
NHL,,lower body,Lower Body,1.0
NHL,,thigh,Lower Body,11.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,5.0
NHL,,lower body,Lower Body,8.0
NHL,,lower body,Lower Body,10.0
NHL,,upper body,Upper Body,6.0
NHL,,hand,Upper Body,11.0
NHL,,upper body,Upper Body,7.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,18.0
NHL,,illness,Illness,1.0
NHL,,illness,Illness,2.0
NHL,,illness,Illness,4.0
NHL,,upper body,Upper Body,5.0
NHL,,upper body,Upper Body,7.0
NHL,,illness,Illness,2.0
NHL,,upper body,Upper Body,16.0
NHL,,lower body,Lower Body,1.0
NHL,,upper body,Upper Body,9.0
NHL,,upper body,Upper Body,11.0
NHL,,shoulder,Upper Body,22.0
NHL,,lower body,Lower Body,5.0
NHL,,illness,Illness,2.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,5.0
NHL,,lower body,Lower Body,11.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,3.0
NHL,,upper body,Upper Body,9.0
NHL,,hip,Lower Body,40.0
NHL,,lower body,Lower Body,9.0
NHL,,lower body,Lower Body,5.0
NHL,,lower body,Lower Body,7.0
NHL,,upper body,Upper Body,4.0
NHL,,lower body,Lower Body,14.0
NHL,,undisclosed,Unknown,4.0
NHL,,lower body,Lower Body,10.0
NHL,,upper body,Upper Body,3.0
NHL,,lower body,Lower Body,9.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,5.0
NHL,,concussion,Head,2.0
NHL,,undisclosed,Unknown,1.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,7.0
NHL,,lower body,Lower Body,11.0
NHL,,ankle,Lower Body,48.0
NHL,,undisclosed,Unknown,16.0
NHL,,lower body,Lower Body,3.0
NHL,,undisclosed,Unknown,5.0
NHL,,undisclosed,Unknown,6.0
NHL,,upper body,Upper Body,4.0
NHL,,facial,Head,11.0
NHL,,lower body,Lower Body,1.0
NHL,,ankle,Lower Body,1.0
NHL,,facial,Head,3.0
NHL,,lower body,Lower Body,10.0
NHL,,upper body,Upper Body,4.0
NHL,,arm,Upper Body,7.0
NHL,,knee,Lower Body,78.0
NHL,,undisclosed,Unknown,13.0
NHL,,abdominal,Upper Body,24.0
NHL,,lower body,Lower Body,10.0
NHL,,lower body,Lower Body,5.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,6.0
NHL,,upper body,Upper Body,7.0
NHL,,blood clots,Other,70.0
NHL,,illness,Illness,2.0
NHL,,ribs,Upper Body,12.0
NHL,,upper body,Upper Body,24.0
NHL,,upper body,Upper Body,10.0
NHL,,lower body,Lower Body,5.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,1.0
NHL,,illness,Illness,8.0
NHL,,lower body,Lower Body,11.0
NHL,,concussion,Head,5.0
NHL,,upper body,Upper Body,4.0
NHL,,ankle,Lower Body,2.0
NHL,,ankle,Lower Body,5.0
NHL,,lower body,Lower Body,9.0
NHL,,lower body,Lower Body,14.0
NHL,,illness,Illness,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,2.0
NHL,,leg,Lower Body,38.0
NHL,,back,Upper Body,1.0
NHL,,concussion,Head,8.0
NHL,,undisclosed,Unknown,1.0
NHL,,lower body,Lower Body,5.0
NHL,,lower body,Lower Body,7.0
NHL,,lower body,Lower Body,4.0
NHL,,lower body,Lower Body,9.0
NHL,,upper body,Upper Body,14.0
NHL,,upper body,Upper Body,12.0
NHL,,undisclosed,Unknown,1.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,62.0
NHL,,hip,Lower Body,27.0
NHL,,undisclosed,Unknown,5.0
NHL,,undisclosed,Unknown,49.0
NHL,,illness,Illness,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,5.0
NHL,,lower body,Lower Body,5.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,52.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,10.0
NHL,,upper body,Upper Body,3.0
NHL,,upper body,Upper Body,7.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,4.0
NHL,,upper body,Upper Body,16.0
NHL,,upper body,Upper Body,3.0
NHL,,illness,Illness,1.0
NHL,,undisclosed,Unknown,2.0
NHL,,undisclosed,Unknown,1.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,4.0
NHL,,lower body,Lower Body,6.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,ribs,Upper Body,8.0
NHL,,undisclosed,Unknown,2.0
NHL,,ankle,Lower Body,9.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,concussion,Head,9.0
NHL,,upper body,Upper Body,6.0
NHL,,upper body,Upper Body,7.0
NHL,,illness,Illness,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,2.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,2.0
NHL,,concussion,Head,7.0
NHL,,lower body,Lower Body,2.0
NHL,,undisclosed,Unknown,1.0
NHL,,abdominal,Upper Body,6.0
NHL,,groin,Lower Body,3.0
NHL,,lower body,Lower Body,3.0
NHL,,lower body,Lower Body,5.0
NHL,,lower body,Lower Body,9.0
NHL,,undisclosed,Unknown,1.0
NHL,,hand,Upper Body,40.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,6.0
NHL,,undisclosed,Unknown,1.0
NHL,,lower body,Lower Body,29.0
NHL,,upper body,Upper Body,2.0
NHL,,upper body,Upper Body,9.0
NHL,,undisclosed,Unknown,1.0
NHL,,concussion,Head,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,hip,Lower Body,44.0
NHL,,lower body,Lower Body,5.0
NHL,,lower body,Lower Body,11.0
NHL,,illness,Illness,1.0
NHL,,shoulder,Upper Body,12.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,2.0
NHL,,illness,Illness,1.0
NHL,,undisclosed,Unknown,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,illness,Illness,1.0
NHL,,shoulder,Upper Body,10.0
NHL,,undisclosed,Unknown,2.0
NHL,,upper body,Upper Body,1.0
NHL,,hand,Upper Body,19.0
NHL,,undisclosed,Unknown,2.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,2.0
NHL,,upper body,Upper Body,9.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,2.0
NHL,,lower body,Lower Body,19.0
NHL,,abdominal,Upper Body,2.0
NHL,,upper body,Upper Body,14.0
NHL,,lower body,Lower Body,5.0
NHL,,mouth,Head,1.0
NHL,,upper body,Upper Body,6.0
NHL,,illness,Illness,2.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,12.0
NHL,,lower body,Lower Body,4.0
NHL,,shoulder,Upper Body,1.0
NHL,,hand,Upper Body,9.0
NHL,,illness,Illness,2.0
NHL,,lower body,Lower Body,1.0
NHL,,back,Upper Body,39.0
NHL,,ankle,Lower Body,82.0
NHL,,hip,Lower Body,25.0
NHL,,illness,Illness,2.0
NHL,,illness,Illness,3.0
NHL,,illness,Illness,2.0
NHL,,concussion,Head,2.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,9.0
NHL,,lower body,Lower Body,3.0
NHL,,upper body,Upper Body,6.0
NHL,,finger,Upper Body,5.0
NHL,,concussion,Head,3.0
NHL,,lower body,Lower Body,10.0
NHL,,lower body,Lower Body,17.0
NHL,,lower body,Lower Body,7.0
NHL,,upper body,Upper Body,14.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,11.0
NHL,,undisclosed,Unknown,1.0
NHL,,lower body,Lower Body,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,lower body,Lower Body,8.0
NHL,,upper body,Upper Body,1.0
NHL,,hip,Lower Body,69.0
NHL,,upper body,Upper Body,7.0
NHL,,upper body,Upper Body,15.0
NHL,,upper body,Upper Body,5.0
NHL,,upper body,Upper Body,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,13.0
NHL,,lower body,Lower Body,6.0
NHL,,lower body,Lower Body,10.0
NHL,,back,Upper Body,3.0
NHL,,lower body,Lower Body,1.0
NHL,,upper body,Upper Body,14.0
NHL,,lower body,Lower Body,12.0
NHL,,illness,Illness,2.0
NHL,,knee,Lower Body,4.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,8.0
NHL,,undisclosed,Unknown,4.0
NHL,,upper body,Upper Body,8.0
NHL,,upper body,Upper Body,13.0
NHL,,illness,Illness,1.0
NHL,,hand,Upper Body,9.0
NHL,,eye,Head,5.0
NHL,,illness,Illness,1.0
NHL,,leg,Lower Body,12.0
NHL,,lower body,Lower Body,1.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,6.0
NHL,,hip,Lower Body,38.0
NHL,,upper body,Upper Body,3.0
NHL,,upper body,Upper Body,4.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,6.0
NHL,,illness,Illness,1.0
NHL,,shoulder,Upper Body,10.0
NHL,,knee,Lower Body,44.0
NHL,,illness,Illness,3.0
NHL,,lower body,Lower Body,4.0
NHL,,undisclosed,Unknown,8.0
NHL,,upper body,Upper Body,2.0
NHL,,hand,Upper Body,9.0
NHL,,upper body,Upper Body,3.0
NHL,,upper body,Upper Body,19.0
NHL,,lower body,Lower Body,6.0
NHL,,upper body,Upper Body,1.0
NHL,,upper body,Upper Body,24.0
NHL,,lower body,Lower Body,18.0
NHL,,undisclosed,Unknown,1.0
NHL,,lower body,Lower Body,19.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,4.0
NHL,,illness,Illness,4.0
NHL,,lower body,Lower Body,20.0
NHL,,undisclosed,Unknown,5.0
NHL,,illness,Illness,2.0
NHL,,lower body,Lower Body,15.0
NHL,,knee,Lower Body,55.0
NHL,,hip,Lower Body,9.0
NHL,,lower body,Lower Body,31.0
NHL,,lower body,Lower Body,12.0
NHL,,lower body,Lower Body,3.0
NHL,,illness,Illness,2.0
NHL,,illness,Illness,3.0
NHL,,lower body,Lower Body,25.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,3.0
NHL,,lower body,Lower Body,4.0
NHL,,undisclosed,Unknown,6.0
NHL,,undisclosed,Unknown,3.0
NHL,,lower body,Lower Body,10.0
NHL,,upper body,Upper Body,7.0
NHL,,undisclosed,Unknown,4.0
NHL,,leg,Lower Body,3.0
NHL,,upper body,Upper Body,6.0
NHL,,upper body,Upper Body,9.0
NHL,,leg,Lower Body,7.0
NHL,,undisclosed,Unknown,1.0
NHL,,hernia,Other,4.0
NHL,,lower body,Lower Body,4.0
NHL,,lower body,Lower Body,9.0
NHL,,undisclosed,Unknown,3.0
NHL,,upper body,Upper Body,2.0
NHL,,undisclosed,Unknown,3.0
NHL,,illness,Illness,3.0
NHL,,lower body,Lower Body,7.0
NHL,,lower body,Lower Body,2.0
NHL,,upper body,Upper Body,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,eye,Head,11.0
NHL,,undisclosed,Unknown,11.0
NHL,,leg,Lower Body,3.0
NHL,,lower body,Lower Body,14.0
NHL,,undisclosed,Unknown,5.0
NHL,,knee,Lower Body,2.0
NHL,,undisclosed,Unknown,15.0
NHL,,undisclosed,Unknown,5.0
NHL,,wrist,Upper Body,19.0
NHL,,undisclosed,Unknown,16.0
NHL,,undisclosed,Unknown,23.0
NHL,,lower body,Lower Body,2.0
NHL,,lower body,Lower Body,36.0
NHL,,undisclosed,Unknown,2.0
NHL,,undisclosed,Unknown,3.0
NHL,,undisclosed,Unknown,11.0
NHL,,upper body,Upper Body,4.0
NHL,,undisclosed,Unknown,9.0
NHL,,upper body,Upper Body,18.0
NHL,,undisclosed,Unknown,11.0
NHL,,undisclosed,Unknown,5.0
NHL,,illness,Illness,2.0
NHL,,undisclosed,Unknown,12.0
NHL,,lower body,Lower Body,23.0
NHL,,undisclosed,Unknown,6.0
NHL,,lower body,Lower Body,11.0
NHL,,knee,Lower Body,82.0
NHL,,lower body,Lower Body,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,72.0
NHL,,ribs,Upper Body,14.0
NHL,,undisclosed,Unknown,1.0
NHL,,upper body,Upper Body,3.0
NHL,,lower body,Lower Body,8.0
NHL,,lower body,Lower Body,19.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,2.0
NHL,,undisclosed,Unknown,7.0
NHL,,knee,Lower Body,60.0
NHL,,leg,Lower Body,1.0
NHL,,foot,Lower Body,17.0
NHL,,undisclosed,Unknown,1.0
NHL,,finger,Upper Body,11.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,2.0
NHL,,neck,Upper Body,3.0
NHL,,arm,Upper Body,26.0
NHL,,lower body,Lower Body,17.0
NHL,,groin,Lower Body,47.0
NHL,,lower body,Lower Body,3.0
NHL,,undisclosed,Unknown,1.0
NHL,,foot,Lower Body,18.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,finger,Upper Body,8.0
NHL,,illness,Illness,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,undisclosed,Unknown,1.0
NHL,,foot,Lower Body,4.0
NHL,,upper body,Upper Body,26.0
NHL,,finger,Upper Body,4.0
NHL,,nose,Head,2.0
NHL,,upper body,Upper Body,57.0
NHL,,knee,Lower Body,13.0
NHL,,upper body,Upper Body,5.0
NHL,,upper body,Upper Body,10.0
NHL,,illness,Illness,1.0
NHL,,upper body,Upper Body,2.0
NHL,,illness,Illness,4.0
NHL,,leg,Lower Body,26.0
NHL,,upper body,Upper Body,3.0
NHL,,upper body,Upper Body,5.0
NHL,,undisclosed,Unknown,1.0
NHL,,lower body,Lower Body,1.0
NHL,,foot,Lower Body,4.0
NHL,,lower body,Lower Body,11.0
NHL,,knee,Lower Body,25.0
NHL,,undisclosed,Unknown,4.0
NHL,,illness,Illness,1.0
NHL,,illness,Illness,3.0
NHL,,upper body,Upper Body,8.0
NHL,,knee,Lower Body,6.0
NHL,,undisclosed,Unknown,3.0
NHL,,upper body,Upper Body,6.0
NHL,,upper body,Upper Body,2.0
NHL,,illness,Illness,1.0
NHL,,lower body,Lower Body,2.0
